0.003
0.01
0.001
0.341
0.001000017
0
0.0009999871
0
0
0
0.001000017
0
0
0
0.0009999871
0
0
0.001000017
0
0
0.0009999871
0
0
0.0009999871
0
0
0
0.001000017
0
0
0
0.0009999871
0
0.001000017
0
0
0.0009999871
0.02399999
0.001000017
0
0.007999986
0.01100001
0.004000008
0.00999999
0.01199999
0.006999999
0.014
0.006999999
0.009000003
0.016
0.003000021
0.009999961
0.014
0.009000003
0.01100004
0.009000003
0.006999969
0.01300001
0.01099998
0.008000016
0.009000003
0.01200002
0.007999957
0.01200002
0.009000003
0.008000016
0.01299995
0.008000016
0.01200002
0.009000003
0.007999957
0.01300001
0.008000016
0.01300001
0.00999999
0.006999969
0.01000005
0.01199996
0.008000016
0.01300001
0.006999969
0.01100004
0.009000003
0.01099998
0.009000003
0.009000003
0.01199996
0.01200002
0.005999982
0.01100004
0.00999999
0.01199996
0.008000016
0.01100004
0.009000003
0.01199996
0.007000029
0.00999999
0.01300001
0.01199996
0.009000003
0.007000029
0.01199996
0.009000063
0.007999897
0.01300001
0.008000016
0.01300001
0.008000016
0.008999944
0.009000063
0.01100004
0.00999999
0.00999999
0.00999999
0.01300001
0.006999969
0.008999944
0.01200008
0.008999944
0.009000063
0.01399994
0.008000016
0.009000063
0.01199996
0.008999944
0.01300001
0.008000016
0.008000016
0.01199996
0.008000016
0.009000063
0.01199996
0.008000016
0.01399994
0.009000063
0.01099992
0.009000063
0.006999969
0.01400006
0.006999969
0.00999999
0.01100004
0.008999944
0.01100004
0.00999999
0.01100004
0.00999999
0.008000016
0.01899993
0
